pr,kind,path,review_url,status,commits,evidence
989,inline,apps/backend/app/llm.py,https://github.com/srbhr/Resume-Matcher/pull/989#discussion_r3941765340,duplicate,b2d3fb660d2b0f571c5d0fb5072e7d8f4ede1b9d,Duplicate complete() deadline propagation finding.
989,inline,apps/backend/app/schemas/models.py,https://github.com/srbhr/Resume-Matcher/pull/989#discussion_r3941765343,fixed,6b9785edd178b23e15b93aec3a639e1f56e4098c,"Confirmation validates the resume and metadata against separate source budgets, so a valid preview near the limit is not rejected merely by adding its confirmation envelope. The asymmetry regression and independently oversized controls pass."
989,inline,apps/backend/app/routers/resumes.py,https://github.com/srbhr/Resume-Matcher/pull/989#discussion_r3941765347,fixed,6b9785edd178b23e15b93aec3a639e1f56e4098c,"Caller cleanup waiting is bounded to five seconds while tracked tasks retain transaction and late-claim retirement ownership. Tests cover stalled cleanup, repeated caller cancellation and a newer retry protected by its token; five red cases and controls became 100 passing checks."
989,review,,https://github.com/srbhr/Resume-Matcher/pull/989#pullrequestreview-5122602957,duplicate,b2d3fb660d2b0f571c5d0fb5072e7d8f4ede1b9d,Review summary duplicates prompt and cleanup findings.
989,review,,https://github.com/srbhr/Resume-Matcher/pull/989#pullrequestreview-5122615595,duplicate,b2d3fb660d2b0f571c5d0fb5072e7d8f4ede1b9d,"Review summary duplicates deadline, atomicity, and warning-limit findings."
989,comment,,https://github.com/srbhr/Resume-Matcher/pull/989#issuecomment-5554174110,duplicate,1d2deb62af1bfb63d7ac6841d92c14304768de64;379d5ce873e98d6b3bd965bee2881498b7594407;6b9785edd178b23e15b93aec3a639e1f56e4098c,"Review summary duplicates the individually verified PR989 persistence, dedicated-error, confirmation-limit and cleanup findings. Their final corrections are integrated."
990,inline,apps/backend/e2e_monitor/AGENT_PLAYBOOK.md,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941698575,fixed,da05c0a863d53e5051b8cbc7cc4316614ae41a6c,Playbook no longer references removed JD_KEYWORD_TOLERANCE or20% allowance; original resume remains sole evidence for candidate facts.
990,inline,apps/backend/e2e_monitor/README.md,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941698619,fixed,da05c0a863d53e5051b8cbc7cc4316614ae41a6c,README spacing fixed: remain8000/3000 and exits1 now have required spaces.
990,inline,apps/backend/e2e_monitor/judge.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707875,duplicate,da05c0a863d53e5051b8cbc7cc4316614ae41a6c,Playbook no longer references removed JD_KEYWORD_TOLERANCE or20% allowance; original resume remains sole evidence for candidate facts.
990,inline,apps/backend/app/services/refiner.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707877,fixed,85b9dff9a63574a1162172e5ad96aaa49a186214,AI owner recomputes preview/direct metrics after finalization. Real preview regression removes unsupported 500% and reports keywords_injected=0/final match instead of stale99. 35 focused preservation/metrics/monitor tests pass; root integrates stage15.
990,inline,apps/backend/e2e_monitor/servers.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707880,fixed,da05c0a863d53e5051b8cbc7cc4316614ae41a6c,"POSIX children launch in owned new sessions, teardown signals whole process groups; Windows taskkill targets owned PID tree. Real descendant listener ignoringSIGTERM is closed by teardown."
990,inline,apps/backend/e2e_monitor/judge.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707883,fixed,da05c0a863d53e5051b8cbc7cc4316614ae41a6c,Judge rubric moved into system prompt. Original/JD/tailored data separately JSON serialized and recursively sanitized with tailoring input sanitizer. Boundary regression confirms trusted rubric separated from injection text.
990,inline,apps/backend/e2e_monitor/__main__.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707888,fixed,da05c0a863d53e5051b8cbc7cc4316614ae41a6c,"CLI port parser rejects0,-1,65536 before opt-in gate/boot; range1..65535 with concise argparse error."
990,inline,apps/backend/e2e_monitor/__main__.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707892,fixed,da05c0a863d53e5051b8cbc7cc4316614ae41a6c,Tailored/scores artifact writes occur inside measured tailor step; synthetic disk-full failure marks tracefailed and exit1.84fbf30 isolates fixture artifact directory.
990,inline,apps/backend/e2e_monitor/servers.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707895,fixed,da05c0a863d53e5051b8cbc7cc4316614ae41a6c,"Backend/frontend process logs are opened at0600 before subprocess launch, same private handling as diagnostic tracebacks; README explicitly excludes rawlogs from shared bundles."
990,inline,apps/backend/e2e_monitor/README.md,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707898,duplicate,da05c0a863d53e5051b8cbc7cc4316614ae41a6c,README spacing fixed: remain8000/3000 and exits1 now have required spaces.
990,inline,apps/backend/e2e_monitor/README.md,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941707902,duplicate,da05c0a863d53e5051b8cbc7cc4316614ae41a6c,README spacing fixed: remain8000/3000 and exits1 now have required spaces.
990,inline,apps/backend/e2e_monitor/servers.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941718898,fixed,da05c0a863d53e5051b8cbc7cc4316614ae41a6c,Explicit connectivity allowlist now includes proxy/customCA/HOME; unrelated provider-key environment remains excluded and localhost staysNO_PROXY.
990,inline,apps/backend/tests/evals/scorers.py,https://github.com/srbhr/Resume-Matcher/pull/990#discussion_r3941718900,fixed,da05c0a863d53e5051b8cbc7cc4316614ae41a6c,CJK terms use substring semantics appropriate for unspaced text; Latin whole-term checks preserved. Chinese/Japanese examples and Go/Google tests pass.
990,review,,https://github.com/srbhr/Resume-Matcher/pull/990#pullrequestreview-5122602646,duplicate,,Reviewed complete summary body; it summarizes assigned inline findings above or requests general human review. No additional unique actionable finding.
990,review,,https://github.com/srbhr/Resume-Matcher/pull/990#pullrequestreview-5122611846,duplicate,,Reviewed complete summary body; it summarizes assigned inline findings above or requests general human review. No additional unique actionable finding.
990,comment,,https://github.com/srbhr/Resume-Matcher/pull/990#issuecomment-5554081724,duplicate,,Reviewed complete summary body; it summarizes assigned inline findings above or requests general human review. No additional unique actionable finding.
991,inline,apps/backend/app/pdf.py,https://github.com/srbhr/Resume-Matcher/pull/991#discussion_r3941737380,fixed,91c15e73e3b1eaad330fa39c0ff5fe8bd6512bb5,Non-timeout Playwright page-close errors propagate through retirement; capacity retained until browser teardown. Regression proved previous silent PDFsuccess/pageleak.
991,inline,apps/backend/app/pdf.py,https://github.com/srbhr/Resume-Matcher/pull/991#discussion_r3941737382,fixed,91c15e73e3b1eaad330fa39c0ff5fe8bd6512bb5,Stale-browser cleanup is shielded owned background task; interrupted wait transfers capacity until teardown. Normal simultaneous recovery retains original admission count;4-call realChromium regression passes.
991,inline,apps/backend/app/pdf.py,https://github.com/srbhr/Resume-Matcher/pull/991#discussion_r3941737383,fixed,91c15e73e3b1eaad330fa39c0ff5fe8bd6512bb5,Thread fallback receives original absolute export deadline converted to monotonic clock; simulated delayed NotImplementedError no longer resets worker lifetime.
991,inline,apps/backend/tests/integration/test_pdf_grid_geometry.py,https://github.com/srbhr/Resume-Matcher/pull/991#discussion_r3941737385,fixed,91c15e73e3b1eaad330fa39c0ff5fe8bd6512bb5,"Geometry browser launch catches NotImplementedError and skips unsupported event loops, matching sibling realbrowser tests."
991,review,,https://github.com/srbhr/Resume-Matcher/pull/991#pullrequestreview-5122599831,duplicate,,Reviewed complete summary body; it summarizes assigned inline findings above or requests general human review. No additional unique actionable finding.
991,review,,https://github.com/srbhr/Resume-Matcher/pull/991#pullrequestreview-5122643144,duplicate,,Reviewed complete summary body; it summarizes assigned inline findings above or requests general human review. No additional unique actionable finding.
992,inline,apps/frontend/hooks/use-enrichment-wizard.ts,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941703171,fixed,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,Blank answer collection fails locally with a localized message before START_GENERATION/API call; Retry returns to existing questions. Real hook regression passes.
992,inline,apps/frontend/hooks/use-operation-owner.ts,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720882,fixed,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,Owner starts inactive and activates/invalidates in useLayoutEffect. Consumer-layout-effect probe was red for stale A owner during B commit and is now green.
992,inline,apps/frontend/app/(default)/resumes/[id]/page.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720884,fixed,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,"Viewer load follows resume identity, not translation-function identity; externally closed modal sessions reset. Actual viewer+modal+hook locale-switch regression retains acknowledged refresh-only recovery."
992,inline,apps/backend/tests/integration/test_pdf_multilingual_flow.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720886,fixed,ab04387877492628a712ef632b88102524b24acd,"Multilingual test now requires embedded non-missing glyph programs for the asserted CJK corpus, supporting macOS Type3 and Linux CID font forms.121 affected tests pass; independent Poppler extraction and rendered-page inspection confirm readable glyphs."
992,inline,apps/backend/tests/integration/test_pdf_multilingual_flow.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720890,not-actionable,,"Skipping every launch-stage PlaywrightError would hide broken launch arguments, missing Linux runtime dependencies and real renderer regressions. Known missing-browser installation is already skipped; other failures remain visible. The release Dockerfile installs required libraries/CJK fonts and runs Chromium as appuser."
992,inline,apps/frontend/tests/wizard-hook-lifecycle.test.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720892,not-actionable,,"Not applicable: factory returns useTranslations function; t is read when that function executes during render, after module initialization. Test file loads and all its cases pass in full Vitest and TypeScript runs."
992,inline,docs/agent/architecture/backend-guide.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720899,fixed,ab04387877492628a712ef632b88102524b24acd,Backend guide lists job_keywords_hash and preview_hash/preview_prompt_id/preview_hashes alongside the separate tailoring_previews table.
992,inline,apps/frontend/app/(default)/tailor/page.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720903,fixed,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,ConfirmDialog can disable cancellation (including open-change dismissal) while missing-diff save is pending; diff handlers also guard busy closes. Server acknowledgement is cached before UI token check. Deferred confirm/cancel regression preserves one save/count/navigation. Unmount still suppresses abandoned UI effects.
992,inline,docs/agent/architecture/reliability-map.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720904,fixed,ab04387877492628a712ef632b88102524b24acd,Range is plain text and explicitly linked tracking issue is labeled#931.
992,inline,apps/backend/tests/unit/test_llm.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720907,fixed,ab04387877492628a712ef632b88102524b24acd,All remaining TestAppearsTruncated method returns annotated; affected tests pass.
992,inline,docs/agent/architecture/backend-architecture.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720910,fixed,ab04387877492628a712ef632b88102524b24acd,Corrected Default 2 spacing.
992,inline,apps/backend/tests/integration/test_resume_api.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720914,fixed,ab04387877492628a712ef632b88102524b24acd,Annotated remaining retry-status test parameters and return.
992,inline,docs/agent/features/enrichment.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720917,fixed,ab04387877492628a712ef632b88102524b24acd,Enrichment test paths now use repository-relative apps/frontend/tests/.
992,inline,apps/frontend/tests/browser/reliability_flow.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720920,fixed,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,Browser fixture uses domcontentloaded plus explicit locator/value/event readiness; networkidle is removed. Actual isolated-browser run passes all five controls.
992,inline,apps/frontend/tests/browser/reliability_flow.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720922,fixed,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,Second tab now has a pageerror listener; final result contains page_errors=[] across both tabs.
992,inline,apps/frontend/components/enrichment/preview-step.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720924,fixed,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,"Failure entries display required message beneath title and use occurrence-distinct keys, including repeated item IDs. Preview component regression asserts the failure reason."
992,inline,docs/agent/architecture/backend-guide.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720928,fixed,ab04387877492628a712ef632b88102524b24acd,Corrected base120s/180s spacing.
992,inline,apps/frontend/hooks/use-operation-owner.ts,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941720931,duplicate,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,Duplicate of PRRC_kwDODyNbyM7q8eMy. Owner starts inactive and activates/invalidates in useLayoutEffect. Consumer-layout-effect probe was red for stale A owner during B commit and is now green.
992,inline,apps/frontend/app/(default)/tailor/page.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777592,duplicate,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,Duplicate of PRRC_kwDODyNbyM7q8eNH. ConfirmDialog can disable cancellation (including open-change dismissal) while missing-diff save is pending; diff handlers also guard busy closes. Server acknowledgement is cached before UI token check. Deferred confirm/cancel regression preserves one save/count/navigation. Unmount still suppresses abandoned UI effects.
992,inline,apps/frontend/app/(default)/tailor/page.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777595,already-resolved,2cb2e7ab2e2ed7570460cf88a97576ff32b1c272,Already resolved in ac35c185: handleCloseMissingDiffDialog explicitly clears missingDiffConfirmInFlight.current. Existing successful-save test and new pending-save guard regression pass.
992,inline,apps/frontend/app/(default)/resumes/[id]/page.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777596,duplicate,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,"Duplicate of PRRC_kwDODyNbyM7q8eM0. Viewer load follows resume identity, not translation-function identity; externally closed modal sessions reset. Actual viewer+modal+hook locale-switch regression retains acknowledged refresh-only recovery."
992,inline,apps/frontend/components/enrichment/preview-step.tsx,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777598,duplicate,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,"Duplicate of PRRC_kwDODyNbyM7q8eNc. Failure entries display required message beneath title and use occurrence-distinct keys, including repeated item IDs. Preview component regression asserts the failure reason."
992,inline,apps/frontend/hooks/use-regenerate-wizard.ts,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777600,not-actionable,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,"Current builder refresh callback already rethrows fetch failure, and void/Promise<void> contract rejects Promise<boolean>. Added interface documentation explicitly requiring rejection on failed refresh; existing real hook test proves refresh-only retry with one apply. No boolean-swallowing production caller exists."
992,inline,docs/agent/architecture/backend-architecture.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777602,duplicate,ab04387877492628a712ef632b88102524b24acd,Same Default2 typo as3941720910.
992,inline,docs/agent/architecture/backend-guide.md,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777610,duplicate,ab04387877492628a712ef632b88102524b24acd,Same base120s typo as3941720928.
992,inline,apps/frontend/tests/browser/reliability_flow.py,https://github.com/srbhr/Resume-Matcher/pull/992#discussion_r3941777612,fixed,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,"Browser check now asserts navigation request ordering, records tolerated abandoned-navigation response completion, and explicitly scopes commit-ownership verification to the new layout-effect regression. It no longer claims post-unmount setState proves the guard; real browser5controls pass."
992,review,,https://github.com/srbhr/Resume-Matcher/pull/992#pullrequestreview-5122606466,duplicate,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,"Review summary rechecked in full, including embedded violation/details tables. Frontend findings duplicate the individually dispositioned inline comments on this PR; see the same-pr records for fix and verification evidence. Backend/schema/test and non-frontend documentation entries in this summary belong to root/AI/storage agents and must be joined to their dispositions."
992,review,,https://github.com/srbhr/Resume-Matcher/pull/992#pullrequestreview-5122624069,duplicate,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,"Review summary rechecked in full, including embedded violation/details tables. Frontend findings duplicate the individually dispositioned inline comments on this PR; see the same-pr records for fix and verification evidence. Backend/schema/test and non-frontend documentation entries in this summary belong to root/AI/storage agents and must be joined to their dispositions."
992,comment,,https://github.com/srbhr/Resume-Matcher/pull/992#issuecomment-5554197472,duplicate,ede5640d6b70ddba7f1b6ddfa02b9e6644bc3285,"Review summary rechecked in full, including embedded violation/details tables. Frontend findings duplicate the individually dispositioned inline comments on this PR; see the same-pr records for fix and verification evidence. Backend/schema/test and non-frontend documentation entries in this summary belong to root/AI/storage agents and must be joined to their dispositions."
976,review,,https://github.com/srbhr/Resume-Matcher/pull/976#pullrequestreview-5124211020,duplicate,498556ac89222ce574f2ea6d753ff1ce60ef7add,Review summary repeats the directory-fsync finding in 3943021858 without additional requirements.
976,inline,apps/backend/app/config.py,https://github.com/srbhr/Resume-Matcher/pull/976#discussion_r3943021858,fixed,498556ac89222ce574f2ea6d753ff1ce60ef7add,Directory fsync failure after replacement reproduced an installed new snapshot with stale cached settings and HTTP 500. The post-commit OSError is now logged and the real API returns 200 and refreshes cached reads. Six red cases became green; combined 47 tests pass.
976,inline,apps/backend/app/config.py,https://github.com/srbhr/Resume-Matcher/pull/976#discussion_r3943025928,duplicate,498556ac89222ce574f2ea6d753ff1ce60ef7add,"Same post-commit failure as 3943021858. Additional directory-open, directory-close, and legacy-key-migration consequences are independently reproduced and covered by the same fix. Precommit file fsync failure still preserves the old snapshot and returns 500."
980,inline,apps/frontend/components/builder/resume-builder.tsx,https://github.com/srbhr/Resume-Matcher/pull/980#discussion_r3943047170,fixed,de5258a10a79cc8cb4199b043fd39cdcf36750e5,Real Save controls and textareas remain enabled during generation. Six deferred public-builder regressions confirmed stale queued PATCHes or loss of newer visible edits. Saves now read content/version at queue execution; generation retains subsequent user edits against its persisted baseline. All26 attachment tests plus format/lint/typegen/typecheck/diff-check pass.
981,review,,https://github.com/srbhr/Resume-Matcher/pull/981#pullrequestreview-5124236823,duplicate,d7a9e11dc4ada6013b3d3b4a1c12c16c3df359a1;1f408c36c249e4a28a95f8b641d244454584166f,Summary covers both completion receipt lifetime and null optional wizard guidance. Receipt retirement now requires a validated matching destination load or successful deletion; null hints use conservative defaults while required resume data remains strict. Both findings have actual boundary regressions and stage06 corrections.
981,inline,apps/frontend/components/resume-wizard/resume-wizard-page.tsx,https://github.com/srbhr/Resume-Matcher/pull/981#discussion_r3943043293,fixed,d7a9e11dc4ada6013b3d3b4a1c12c16c3df359a1,"Corrects ae74e5c/c9bcd90d early navigation acknowledgement: no post-router.push clear; identity-keyed builder clears only matching receipt after validated server baseline loads. 6 real behavior regressions red, 68 focused tests green; deletion acknowledgement unchanged. See wizard-destination-review-report.md."
981,inline,apps/backend/app/services/resume_wizard.py,https://github.com/srbhr/Resume-Matcher/pull/981#discussion_r3943043299,fixed,1f408c36c249e4a28a95f8b641d244454584166f,"Three real run_ai_turn cases reproduce rejection of null optional skills/completion guidance. Null now uses empty skills/false completion while required resume data and malformed non-null hints remain strict. All50 stage06wizard service/APItests pass, including advancement and preserved answer history."
981,inline,apps/frontend/components/builder/resume-builder.tsx,https://github.com/srbhr/Resume-Matcher/pull/981#discussion_r3943126168,not-actionable,d7a9e11dc4ada6013b3d3b4a1c12c16c3df359a1,"False same-instance premise: public /builder route uses exported ResumeBuilder → ResumeBuilderDocument → ResumeBuilderContent keyed by query id. A→B remounts content with loadingState idle, so A loaded state cannot clear B receipt. Verified at stage06 d7a9e11d (key1957/effect631) and final c50dac61 (key1908/effect581); existing public-wrapper identity and receipt suite35passed at each. No source change; see handoff-builder-disposition.md."
982,inline,apps/frontend/app/(default)/dashboard/page.tsx,https://github.com/srbhr/Resume-Matcher/pull/982#discussion_r3943028870,fixed,b13b64b0dc25f14f8b75065e95acc09ad0c3618c,"Retry remains available for a processing resume after its twelve-poll cap. Stage08 conflict recovery may return the active attempt's nonterminal state. Both processing/pending regressions failed before the fix (expected14 reads, got13). A current retry now resets the observation count after ownership validation. All22 dashboard tests pass, including stale-master backoff and unmounted controls; format/lint/typegen/typecheck/diff-check pass."
983,inline,apps/backend/tests/unit/test_document_processing.py,https://github.com/srbhr/Resume-Matcher/pull/983#discussion_r3943053586,not-actionable,,The installed locked pdfminer LZWDecoder.run yields byte chunks rather than one bytes object. The real encoded ABC round trip and smaller-limit rejection pass again in postpush-lzw-proof.log; the asserted int-chunk failure is not reproducible.
983,inline,apps/backend/app/routers/resumes.py,https://github.com/srbhr/Resume-Matcher/pull/983#discussion_r3943053588,already-resolved,fd2d1486429edb30aded212687966e3ffcdc5ec0,"The API contract already documents matching supported filename/MIME pairs and400 for unsupported or mismatched types. The pre-stack allowlist also rejected application/octet-stream and application/x-msword, so those examples are not introduced upload regressions. Generic MIME inference would be a separate contract expansion."
984,inline,apps/backend/app/database.py,https://github.com/srbhr/Resume-Matcher/pull/984#discussion_r3943046244,fixed,6d82330c09f81db67fc95aeb07b819171af3bcca;be585e4a16a502e6940ee66d3af3fd389117ac13;952c0b83e9c75a3a0c4a5d1b235ee0c6ba8c284f;c42993979de73e33227b8ae86009db167ab5c9eb,"Partly stale at final720c44e3: jobs/update_job/delete_job/delete_resume/reset already reserved writers; resume mutations, processing claim/finish, improvement creation and sync keys still missed typed busy mapping. Stage09 commit3172820 covers all mutations with shared error-code translation;14 red/153 focused green. Final followups3b59f623 and55d91c91 preserve bounded owned processing retirement and atomically persist manual job/card pairs; respectively2 and3 real-storage red regressions, then103 and81 green tests. Fresh-upload followupfac1b8f2 retires only an unclaimed processing row with CAS-NULL, preserving competing claims/saves;4 red/110 focused green."
984,inline,apps/backend/app/database.py,https://github.com/srbhr/Resume-Matcher/pull/984#discussion_r3943147694,fixed,88112dfe2cc4984c1e4dc57117e3594288ed16f2,"Confirmed at both owning6d82330c and final437790e4: a real held BEGIN IMMEDIATE writer makes POST /enrichment/apply/{id} and /enrichment/apply-regenerated/{id} return500 with noRetry-After; both pre-fix runs produced2 failed/3 passed. Correction to reviewer wording: /enrichment/enhance is a read-only preview route, not the first persistence site. Held-lock preview control returns200 and leaves source unchanged at both heads. Added explicit DatabaseBusyError re-raise before each catch-all in the two real apply routes. Global handler now returns503 and Retry-After:1. Regressions assert source content/processed_data unchanged during contention, then retry after releasing real lock returns200 and persists exactly expected append/replacement. Other persistence RuntimeError controls remaingeneric500 withoutRetry-After; preview remains200.64 focused tests passed in2.52s. See late-enrichment-busy-report.md."
985,review,,https://github.com/srbhr/Resume-Matcher/pull/985#pullrequestreview-5124253699,duplicate,eb7a2849d2e1282cb93a56be3ae15d4d2e3e6e1d,Incremental review summary for inline3943059695/9696/9699; no independent concrete finding.
985,inline,apps/backend/app/database.py,https://github.com/srbhr/Resume-Matcher/pull/985#discussion_r3943059695,not-actionable,eb7a2849d2e1282cb93a56be3ae15d4d2e3e6e1d,"Consumed-first tokenless lookup intentionally protects retry identity and prevents deleted-result resurrection. Real ASGI/SQLite regression confirms old confirmation, deletion, identical new preview, tokenless409 with no write/generation, and successful new explicit-preview-ID confirmation plus idempotent replay. Documentation now states that recovery requires the new preview_id; application ordering is unchanged."
985,inline,apps/backend/app/routers/resumes.py,https://github.com/srbhr/Resume-Matcher/pull/985#discussion_r3943059696,already-resolved,b0b432276bfd38086c1192ac224ee08b3daeb995,The tracker helper fetches the committed resume title when replay passes None. test_replay_repairs_tracker_card_after_lost_followup verifies the repaired role equals the stored Engineer @ Acme title and passes in the final stack.
985,inline,docs/agent/features/preview-confirmation.md,https://github.com/srbhr/Resume-Matcher/pull/985#discussion_r3943059699,already-resolved,6b9785edd178b23e15b93aec3a639e1f56e4098c,preview-confirmation.md already states that replay reconciles a missing card using the saved resume title; the stale claim that replay does not rerun tracker creation is absent from final720c44e3.
986,inline,apps/backend/app/llm.py,https://github.com/srbhr/Resume-Matcher/pull/986#discussion_r3943033584,fixed,7fba3e871bb5518c9e78f5b676487abcee7c8453;481ae27aecd0a69449f0a5447a835d4ecc319fef;6b53bcc6f53ea797f270848636a780dd076f46e6,"Actual complete_json checks accept valid objects following closed citations or unmatched prose brackets while rejecting complete/truncated true array prefixes. The bracket scan is linear; one synthesized-prefix decode distinguishes array grammar from prose. A 10,000-deep array reproduced uncaught RecursionError and now triggers corrective retry without inner-object salvage. Seven focused controls and all149 LLM/result checks pass; no provider calls."
986,inline,apps/backend/app/llm.py,https://github.com/srbhr/Resume-Matcher/pull/986#discussion_r3943129931,fixed,7b6165e84b4adbce06d5bd5033f774907647b4f0,"Two actual complete_json cases reproduced silent inner-object salvage from an unfinished quoted array element, including a preceding scalar. Decoder failure now rejects that unclosed-string context while retaining plain bracketed-prose recovery. Two red failures became green; all204 LLM/result checks pass. Evidence: handoff-json-red.log and handoff-json-green.log."
987,inline,apps/backend/app/services/resume_preservation.py,https://github.com/srbhr/Resume-Matcher/pull/987#discussion_r3943077598,fixed,2109d8a5778333065f58c47b0e92a2e80dcf0bc1,Bare four-digit numbers are exempted only in conservative date context. Real regression rejected neither a fabricated2000 count nor in2000stores before correction; both are now detected. Existing date/version/scaled-count controls remain green.
987,inline,apps/backend/app/services/resume_preservation.py,https://github.com/srbhr/Resume-Matcher/pull/987#discussion_r3943077599,fixed,2109d8a5778333065f58c47b0e92a2e80dcf0bc1,Proper-subset text comparisons now combine bidirectional token coverage with the existing sequence score instead of saturating at1. Both reported expansion and truncation regressions failed before correction and pass now; a moderate grounded expansion remains accepted. This lexical heuristic does not establish semantic entailment.
987,inline,apps/backend/app/services/resume_preservation.py,https://github.com/srbhr/Resume-Matcher/pull/987#discussion_r3943077600,fixed,2109d8a5778333065f58c47b0e92a2e80dcf0bc1,Unmatched appended description rows are compared with all source rows; weakly grounded rows receive an indexed GROUNDING_REVIEW_REQUIRED warning while reviewed append actions remain retained. The warning regression was red before correction.
987,inline,apps/backend/app/routers/resumes.py,https://github.com/srbhr/Resume-Matcher/pull/987#discussion_r3943077602,already-resolved,f4082c9725df374f907046815925c327303a7815,Both preview and direct routes use _finalized_refinement_stats to recompute keyword retention and final_match_percentage from the finalized payload. The existing real preview regression test_preview_metrics_count_only_keywords_in_finalized_resume passes at the assembled stack.
987,inline,apps/backend/app/services/resume_preservation.py,https://github.com/srbhr/Resume-Matcher/pull/987#discussion_r3943077603,fixed,2109d8a5778333065f58c47b0e92a2e80dcf0bc1,Confirmation now consumes entries within duplicate identity buckets using the same content matching as finalization. Both the unit identity-violation reproduction and real preview-to-confirm HTTP400 reproduction pass after correction; identity drift/loss controls remain enforced.
988,inline,apps/backend/app/services/resume_wizard.py,https://github.com/srbhr/Resume-Matcher/pull/988#discussion_r3943047738,not-actionable,1018fa9937971f27db1d84122ef966e3b9ded8af,"A single explicit id:0 intentionally adds an entry, including one sharing an existing signature. Guessing it is a correction would break that tested add contract. Stable positive IDs select corrections; omitted IDs allow only unambiguous legacy matching. Multi-entry exact zero-ID echoes are safely recognized without weakening explicit add intent."
988,inline,apps/backend/app/services/resume_wizard.py,https://github.com/srbhr/Resume-Matcher/pull/988#discussion_r3943047740,fixed,1018fa9937971f27db1d84122ef966e3b9ded8af,Real run_ai_turn regression reproduced a positive-ID correction being overwritten by a later omitted-ID echo. Signature queues consume matched positions and only allow unique remaining legacy targets; ambiguous echoes append rather than overwrite existing content. Existing full-zero and same-response add/legacy controls remain green;64 wizard tests pass.
988,inline,apps/backend/tests/unit/test_resume_wizard_service.py,https://github.com/srbhr/Resume-Matcher/pull/988#discussion_r3943047741,fixed,1018fa9937971f27db1d84122ef966e3b9ded8af,"The duplicate-known-ID regression now explicitly asserts the corrected description as well as IDs/companies, so a discarded in-place correction cannot pass."
